gene_id,chromosome,gene_start,gene_end,benchmark_name,benchmark_class,benchmark_reference,is_external_landmark_validation,preliminary_rank,rank_primary,rank_expression_dominant,rank_functional_dominant,rank_consensus_median,rank_sensitivity_range,fris,functional_evidence_score,score_primary,evidence_domain_coverage,gene_has_cds,n_transcripts_scanned,n_unique_exon_contiguous_ngg_sites,n_unique_exon_contiguous_reference_quality_sites,n_unique_functional_region_reference_quality_sites,n_unique_CDS_reference_quality_sites,n_unique_UTR_reference_quality_sites,n_unique_noncoding_exon_reference_quality_sites,n_unique_functional_reference_guide_sequences,fraction_raw_guide_instances_exon_contiguous,fraction_raw_guide_instances_junction_or_unmapped,fraction_transcripts_with_functional_region_reference_quality_guide,best_functional_guide_gc_percent,median_functional_guide_gc_percent,crispr_exon_aware_reference_editability_score,crispr_exon_aware_reference_editability_rank,step05_status,population_conservation_status,population_genomics_assessed,genomewide_offtarget_status,pu_label,pu_label_semantics,analysis_role,pu_consensus_percentile,pu_models_available,pu_repeat_mean_percentile,pu_repeat_sd_percentile,pu_repeat_min_percentile,pu_repeat_max_percentile,n_pu_repeats,biological_discovery_percentile,crispr_tractability_percentile,final_integrated_raw,final_evidence_domain_coverage,final_integrated_score,final_integrated_rank,score_biology_led,rank_biology_led,score_validation_led,rank_validation_led,final_consensus_rank_median,final_rank_sensitivity_range,final_prepopulation_rank,is_external_benchmark,novel_candidate_rank,top50_novel_prepopulation,top100_novel_prepopulation,bootstrap_rank_mean,bootstrap_rank_median,bootstrap_rank_sd,bootstrap_rank_q025,bootstrap_rank_q975,bootstrap_rank_interval_width,bootstrap_score_mean,bootstrap_score_median,bootstrap_score_q025,bootstrap_score_q975,probability_top10,probability_top20,probability_top50,probability_top100,bootstrap_median_rank_shift_from_step09,scenario_rank_min,scenario_rank_max,robust_rank_envelope_min,robust_rank_envelope_max,robust_rank_envelope_width,bootstrap_stability_class,population_validation_role,population_validation_priority,best_single_site_id,population_site_rank_within_gene,best_single_site_score,best_single_site_class,best_single_global_exact,best_single_population_q10_exact,best_single_pam_intact,best_single_max_alt_af,best_pair_sites,best_pair_score,best_pair_global_atleast1,best_pair_q10_atleast1,best_pair_breadth_ge95,best_pair_span_bp,best_triple_sites,best_triple_score,best_triple_global_atleast1,best_triple_q10_atleast1,best_triple_breadth_ge95,best_triple_span_bp,gene_population_robustness_score,population_deployment_class,deployment_class_priority,population_deployment_rank,population_filtered_prepopulation_rank,population_filtered_rank_shift,population_filtered_rank_direction
AGAP009792,3R,43351605,43353797,,,,FALSE,38,39,46,33,38,13,0.905367819203264,0.993878865979381,0.942710778487912,1,TRUE,1,227,186,168,168,18,0,168,0.974248927038627,0.0257510729613734,1,50,60,0.903921568627451,57,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.997687527099292,3,0.995182348123525,0.00424910340826171,0.990461049284579,0.998699233993351,3,0.996612962284877,0.725490196078431,0.942710778487912,1,0.942710778487912,39,0.956213188557514,35,0.929208368418311,40,39,5,39,FALSE,38,TRUE,TRUE,36.858,37,2.34810408551201,32,41,9,0.942147568486467,0.942320548685918,0.940152605341504,0.943361161491236,0,0,1,1,-2,35,40,32,41,9,high,ROBUST_CORE_NOVEL,1,AGAP009792__SITE02,2,0.990164415442914,ROBUST,0.991471215351812,0.981293612453033,1,0.0217391304347826,AGAP009792__SITE02;AGAP009792__SITE05,1,1,1,1,194,AGAP009792__SITE02;AGAP009792__SITE03;AGAP009792__SITE05,1,1,1,1,194,0.994590428493603,HIGHLY_ROBUST,1,68,32,7,UP
AGAP007217,2L,44379193,44381232,,,,FALSE,36,41,35,47,36,12,0.927135505283177,0.965923734770384,0.939504637338333,1,TRUE,1,213,194,178,178,16,0,178,0.986111111111111,0.0138888888888889,1,50,57.5,0.91078431372549,53,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.973623355976297,3,0.971503589150648,0.00275586952853559,0.969215204509322,0.97456279809221,3,0.996796045404614,0.745098039215686,0.939504637338333,1,0.939504637338333,41,0.953248172119195,39,0.925761102557471,41,41,2,41,FALSE,40,TRUE,TRUE,39.1535,39,2.59351130717609,33,43,10,0.938745445258553,0.938637460000568,0.934800200280955,0.942951667255952,0,0,1,1,-2,39,41,33,43,10,high,ROBUST_CORE_NOVEL,1,AGAP007217__SITE05,5,0.991352413978245,ROBUST,0.993070362473348,0.981321169772257,0.997867803837953,0.0133928571428571,AGAP007217__SITE01;AGAP007217__SITE02,1,1,1,1,103,AGAP007217__SITE03;AGAP007217__SITE04;AGAP007217__SITE05,1,1,1,1,225,0.995243827688035,HIGHLY_ROBUST,1,59,33,8,UP
AGAP009091,3R,25553716,25561129,,,,FALSE,82,42,116,84,84,38,0.868166841949546,0.965923734770384,0.938097753331884,1,TRUE,2,291,233,176,176,59,0,176,0.968085106382979,0.0319148936170213,1,50,60,0.90906862745098,54,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.978609625668449,3,0.974177385942092,0.0187504935855192,0.952666570313629,0.987064604711664,3,0.99295129989015,0.740196078431373,0.938097753331884,1,0.938097753331884,42,0.951452598115908,41,0.92474290854786,42,42,1,42,FALSE,41,TRUE,TRUE,41.254,41,3.45867969500159,35,49,14,0.936970195158738,0.936775307891792,0.928558802616463,0.940699285345181,0,0,1,1,-1,41,42,35,49,14,high,ROBUST_CORE_NOVEL,1,AGAP009091__SITE02,2,0.989729449110362,ROBUST,0.992537313432836,0.978455920709442,0.998400852878465,0.0211267605633803,AGAP009091__SITE01;AGAP009091__SITE02,1,1,1,1,84,AGAP009091__SITE03;AGAP009091__SITE04;AGAP009091__SITE05,1,1,1,1,207,0.994351197010699,HIGHLY_ROBUST,1,70,34,8,UP
AGAP006989,2L,40483191,40485711,,,,FALSE,132,43,233,98,132,135,0.794066069925337,0.998433106841612,0.937037703215251,1,TRUE,1,214,172,167,167,5,0,167,0.968325791855204,0.0316742081447964,1,50,60,0.902205882352941,58,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.996386761092644,3,0.995471407236113,0.000868180435079274,0.994580141638965,0.996314496314496,3,0.988008055657268,0.720588235294118,0.937037703215251,1,0.937037703215251,43,0.94998975896164,42,0.924085647468862,43,43,1,43,FALSE,42,TRUE,TRUE,41.329,42,2.0661300652968,37,47,10,0.936642790655632,0.936950985481474,0.932918610860864,0.937883201119572,0,0,1,1,-1,42,43,37,47,10,high,ROBUST_CORE_NOVEL,1,AGAP006989__SITE01,1,0.994045175906183,ROBUST,0.995202558635394,0.98875,0.997867803837953,0.0125,AGAP006989__SITE01;AGAP006989__SITE04,0.998413503909026,0.999466950959488,0.995777777777778,1,644,AGAP006989__SITE01;AGAP006989__SITE02;AGAP006989__SITE04,0.998413503909026,0.999466950959488,0.995777777777778,1,644,0.996010923507462,HIGHLY_ROBUST,1,56,35,8,UP
AGAP005062,2L,9155189,9159529,,,,FALSE,116,44,181,120,120,67,0.830827499472639,0.95649308809747,0.935166101029176,1,TRUE,1,493,310,222,222,88,0,222,0.964774951076321,0.0352250489236791,1,50,60,0.938235294117647,37,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.918774389362625,3,0.923423423423423,0.0389576418559267,0.881341234282411,0.958230958230958,3,0.989655803734896,0.823529411764706,0.935166101029176,1,0.935166101029176,44,0.947016491346299,45,0.923315710712053,44,44,1,44,FALSE,43,TRUE,TRUE,40.204,40,7.80524470612301,29,53,24,0.937691072123265,0.93874320754746,0.920228971386165,0.951664149880166,0,0,0.895,1,-4,44,45,29,53,24,moderate,ROBUST_CORE_NOVEL,1,AGAP005062__SITE01,1,1,ROBUST,1,1,1,0,AGAP005062__SITE04;AGAP005062__SITE05,1,1,1,1,44,AGAP005062__SITE03;AGAP005062__SITE04;AGAP005062__SITE05,1,1,1,1,45,1,HIGHLY_ROBUST,1,4,36,8,UP
AGAP008118,3R,5886340,5904286,,,,FALSE,105,45,199,91,107,108,0.808136671609015,0.997188378631678,0.933446220919028,1,TRUE,1,278,224,159,159,65,0,159,0.929765886287625,0.0702341137123746,1,50,60,0.898774509803922,60,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.987136869489811,3,0.984511249217132,0.00500160673406587,0.980271715565833,0.990027460615696,3,0.990296594653973,0.71078431372549,0.933446220919028,1,0.933446220919028,45,0.94757982122366,44,0.919312620614395,46,45,2,45,FALSE,44,TRUE,TRUE,44.648,45,2.33234129319746,39,49,10,0.932775112377331,0.933207747151142,0.929543922899083,0.936177829532989,0,0,1,1,0,44,46,39,49,10,high,ROBUST_CORE_NOVEL,1,AGAP008118__SITE03,3,0.996448995318439,ROBUST,0.997867803837953,0.99235248447205,1,0.00892857142857143,AGAP008118__SITE01;AGAP008118__SITE03,1,1,1,1,129,AGAP008118__SITE01;AGAP008118__SITE02;AGAP008118__SITE03,1,1,1,1,129,0.998046947425141,HIGHLY_ROBUST,1,29,37,8,UP
AGAP000099,X,1585191,1621292,,,,FALSE,200,46,322,144,205,178,,0.998843134957826,0.931710359293985,0.5,TRUE,3,666,517,339,339,178,0,339,0.957950065703022,0.0420499342969777,1,50,60,0.978553921568628,13,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.84434166787108,3,0.836609336609337,0.00987069152001632,0.825986414221708,0.845497904321434,3,0.981325521786891,0.938725490196078,0.931710359293985,1,0.931710359293985,46,0.940689553569316,52,0.922731165018654,45,46,7,46,FALSE,45,TRUE,TRUE,52.367,48,12.6544608217555,43,84,41,0.922132672850857,0.929910966318121,0.876872232397035,0.936512353801862,0,0,0.704,1,2,45,52,43,84,41,variable,EXTENDED_TOP100_NOVEL,2,AGAP000099__SITE04,4,0.996391498407294,ROBUST,0.997072599531616,0.992649428911779,1,0.00746268656716418,AGAP000099__SITE03;AGAP000099__SITE04,1,1,1,1,97,AGAP000099__SITE03;AGAP000099__SITE04;AGAP000099__SITE05,1,1,1,1,239,0.998015324124012,HIGHLY_ROBUST,1,30,38,8,UP
AGAP007122,2L,43050145,43051673,,,,FALSE,18,50,23,9,18,14,0.935746396624198,0.999502108716026,0.927873676863489,1,TRUE,1,200,155,153,153,2,0,153,0.995024875621891,0.00497512437810945,1,50,60,0.887622549019608,67,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.976224887989594,3,0.966420966420966,0.028219588633557,0.938141349906056,0.994580141638965,3,0.998443793482241,0.678921568627451,0.927873676863489,1,0.927873676863489,50,0.944960733380861,48,0.910786620346117,50,50,2,50,FALSE,49,TRUE,TRUE,49.535,50,6.20048369072926,40,61,21,0.926059541872883,0.926312757655511,0.913153341554918,0.934659339531505,0,0,0.52,1,0,48,50,40,61,21,variable,EXTENDED_TOP100_NOVEL,2,AGAP007122__SITE05,5,0.996823371405881,ROBUST,0.997867803837953,0.993095461658842,1,0.00704225352112676,AGAP007122__SITE03;AGAP007122__SITE04,1,1,1,1,151,AGAP007122__SITE02;AGAP007122__SITE03;AGAP007122__SITE04,1,1,1,1,158,0.998252854273234,HIGHLY_ROBUST,1,28,39,11,UP
AGAP011938,3L,35398830,35407186,,,,FALSE,31,51,34,20,31,14,0.916880009032265,0.997627694470478,0.927097994778978,1,TRUE,1,387,277,157,157,120,0,157,0.950859950859951,0.0491400491400491,1,50,60,0.892769607843137,64,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.965818759936407,3,0.960977019800549,0.00788083769181038,0.952016187310305,0.966830466830467,3,0.997253753203955,0.693627450980392,0.927097994778978,1,0.927097994778978,51,0.943851059553533,49,0.910344930004422,52,51,3,51,FALSE,50,TRUE,TRUE,48.914,49,2.68741792573351,44,55,11,0.926122485312292,0.926577688376319,0.918166068199993,0.932821365208231,0,0,0.7505,1,-2,49,52,44,55,11,moderate,ROBUST_CORE_NOVEL,1,AGAP011938__SITE05,5,0.996180426555893,ROBUST,0.996268656716418,0.991965788840789,1,0.00505050505050505,AGAP011938__SITE02;AGAP011938__SITE03,1,1,1,1,320,AGAP011938__SITE01;AGAP011938__SITE02;AGAP011938__SITE03,1,1,1,1,321,0.997899234605741,HIGHLY_ROBUST,1,32,40,11,UP
AGAP007333,2L,45610298,45634574,,,,FALSE,131,52,220,106,131,114,0.8005363533116,0.989910379568885,0.926108863020574,1,TRUE,1,330,239,165,165,74,0,165,0.942857142857143,0.0571428571428571,1,50,55,0.900490196078432,59,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.963072698366816,3,0.961217902394373,0.00565345854109886,0.954689984101749,0.964517993929759,3,0.988099597217137,0.715686274509804,0.926108863020574,1,0.926108863020574,52,0.940980874098457,51,0.911236851942691,49,51,3,52,FALSE,51,FALSE,TRUE,50.724,50,2.49377895306167,47,58,11,0.92433348001725,0.924678020413261,0.911150053944118,0.929425816337527,0,0,0.5225,1,-2,49,52,47,58,11,variable,EXTENDED_TOP100_NOVEL,2,AGAP007333__SITE02,2,0.993661935856432,ROBUST,0.995202558635394,0.986934523809524,0.999466950959488,0.0133928571428571,AGAP007333__SITE02;AGAP007333__SITE03,1,1,1,1,77,AGAP007333__SITE03;AGAP007333__SITE04;AGAP007333__SITE05,1,1,1,1,173,0.996514064721038,HIGHLY_ROBUST,1,53,41,11,UP
AGAP005959,2L,24051581,24054940,,,,FALSE,10,56,7,16,10,9,0.975675153481051,0.965923734770384,0.91717008350379,1,TRUE,1,378,262,131,131,131,0,131,0.992125984251969,0.0078740157480315,1,50,60,0.855882352941176,85,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.999783205665559,3,0.999229175699764,0.00102792254629049,0.998048850990027,0.999927735221853,3,0.999176125961186,0.588235294117647,0.91717008350379,1,0.91717008350379,56,0.937686771110748,54,0.896653395896832,58,56,4,56,FALSE,55,FALSE,TRUE,56.848,57,3.20265897532911,50,62,12,0.915887322266617,0.917148404070346,0.91036274140233,0.917235121804122,0,0,0.041,1,1,54,58,50,62,12,variable,EXTENDED_TOP100_NOVEL,2,AGAP005959__SITE03,3,0.994402101351892,ROBUST,0.995735607675906,0.988935697518444,1,0.0133928571428571,AGAP005959__SITE02;AGAP005959__SITE03,1,1,1,1,37,AGAP005959__SITE01;AGAP005959__SITE02;AGAP005959__SITE03,1,1,1,1,132,0.996921155743541,HIGHLY_ROBUST,1,45,42,14,UP
AGAP011849,3L,33998720,34044015,,,,FALSE,153,57,251,112,153,139,0.781577425968192,0.994977155576382,0.916993797753916,1,TRUE,1,475,365,144,144,221,0,144,0.985477178423237,0.0145228215767635,1,50,60,0.869607843137255,78,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.994869200751554,3,0.990485137543961,0.00252651279138647,0.987570458158693,0.992050874403816,3,0.986085682900037,0.627450980392157,0.916993797753916,1,0.916993797753916,57,0.934486356986734,58,0.899501238521098,57,57,1,57,FALSE,56,FALSE,TRUE,57.541,58,2.53959519842946,51,63,12,0.915789873776463,0.91612662041615,0.905503698028522,0.917752577924461,0,0,0,1,1,57,58,51,63,12,variable,EXTENDED_TOP100_NOVEL,2,AGAP011849__SITE05,5,0.993079314963643,ROBUST,0.99680170575693,0.984487179487179,1,0.0192307692307692,AGAP011849__SITE04;AGAP011849__SITE05,1,1,1,1,250,AGAP011849__SITE03;AGAP011849__SITE04;AGAP011849__SITE05,1,1,1,1,253,0.996193623230004,HIGHLY_ROBUST,1,54,43,14,UP
AGAP005874,2L,22716796,22718848,,,,FALSE,179,58,292,138,183,154,0.762867118574634,0.990642572633552,0.915827833386581,1,TRUE,1,261,209,203,203,6,0,203,0.988636363636364,0.0113636363636364,1,50,55,0.927941176470588,43,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.884448619742737,3,0.887339210868623,0.0142938196727617,0.875198728139905,0.903092932504697,3,0.983339436103991,0.794117647058824,0.915827833386581,1,0.915827833386581,58,0.930233463656903,62,0.90142220311626,56,58,6,58,FALSE,57,FALSE,TRUE,57.6795,59,5.21885025163345,44,65,21,0.916207321029304,0.91561103905214,0.908933773551345,0.931285269432253,0,0,0.127,1,1,56,62,44,65,21,variable,EXTENDED_TOP100_NOVEL,2,AGAP005874__SITE03,3,0.998409447328575,ROBUST,0.999466950959488,0.996557971014493,1,0.00543478260869565,AGAP005874__SITE02;AGAP005874__SITE03,1,1,1,1,93,AGAP005874__SITE01;AGAP005874__SITE02;AGAP005874__SITE03,1,1,1,1,102,0.999125196030716,HIGHLY_ROBUST,1,23,44,14,UP
AGAP010380,3L,2388290,2392232,,,,FALSE,29,59,29,28,29,1,0.931795894489702,0.979073922211809,0.915668121876255,1,TRUE,1,224,159,137,137,22,0,137,0.949152542372881,0.0508474576271187,1,50,45,0.858455882352941,84,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.992773522185287,3,0.991304138362962,0.0069149249519911,0.983523630582454,0.996748084983379,3,0.997436836323691,0.595588235294118,0.915668121876255,1,0.915668121876255,59,0.935993717634654,56,0.895342526117856,60,59,4,59,FALSE,58,FALSE,TRUE,58.8815,60,2.18239299155418,53,61,8,0.914289830215611,0.914172240968609,0.910139866348,0.917185682217345,0,0,0,1,1,56,60,53,61,8,variable,EXTENDED_TOP100_NOVEL,2,AGAP010380__SITE01,1,1,ROBUST,1,1,1,0,AGAP010380__SITE01;AGAP010380__SITE02,1,1,1,1,54,AGAP010380__SITE01;AGAP010380__SITE02;AGAP010380__SITE03,1,1,1,1,106,1,HIGHLY_ROBUST,1,5,45,14,UP
AGAP004685,2L,493579,497632,,,,FALSE,19,61,18,22,19,4,0.954114536517733,0.971839854732896,0.911314199863966,1,TRUE,2,219,129,124,124,21,0,124,0.951434878587196,0.0485651214128035,1,50,40,0.847303921568627,90,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.99797658621188,3,0.996169966758202,0.0022633993009634,0.994652406417112,0.998771498771499,3,0.998352251922373,0.563725490196078,0.911314199863966,1,0.911314199863966,61,0.933064321235805,60,0.889564078492127,64,61,4,61,FALSE,60,FALSE,TRUE,61.8315,62,2.97347078584222,56,66,10,0.910176907625203,0.910447022526201,0.907888849379792,0.911574353065296,0,0,0,1,1,60,64,56,66,10,variable,EXTENDED_TOP100_NOVEL,2,AGAP004685__SITE04,4,1,ROBUST,1,1,1,0,AGAP004685__SITE04;AGAP004685__SITE05,1,1,1,1,423,,,,,,,1,HIGHLY_ROBUST,1,6,46,15,UP
AGAP004502,2R,57100178,57128444,,,,FALSE,57,62,80,55,58,25,0.886379148347364,0.981416940018744,0.90974352495504,1,TRUE,2,511,361,130,130,231,0,130,0.976744186046512,0.0232558139534884,1,50,50,0.854166666666667,86,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.985619309148721,3,0.982825071060365,0.0060228837907288,0.976152623211447,0.987859517271282,3,0.994782131087514,0.583333333333333,0.90974352495504,1,0.90974352495504,62,0.930774105939688,61,0.888712943970391,65,62,4,62,FALSE,61,FALSE,TRUE,65.7075,64,4.48609030817778,61,75,14,0.904853316832479,0.909396654019934,0.88958165185199,0.911846429999121,0,0,0,1,2,61,65,61,75,14,variable,EXTENDED_TOP100_NOVEL,2,AGAP004502__SITE02,2,1,ROBUST,1,1,1,0,AGAP004502__SITE02;AGAP004502__SITE03,1,1,1,1,38,AGAP004502__SITE01;AGAP004502__SITE02;AGAP004502__SITE03,1,1,1,1,111,1,HIGHLY_ROBUST,1,7,47,15,UP
AGAP004699,2L,1973601,1976987,,,,FALSE,23,63,26,13,23,13,0.932011831179905,0.999677835051546,0.907578098485329,1,TRUE,1,206,146,116,116,30,0,116,0.967136150234742,0.0328638497652582,1,50,45,0.840441176470588,93,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.999205087440382,3,0.998121115768175,0.00133836242068594,0.997109408874115,0.999638676109264,3,0.9979860856829,0.544117647058824,0.907578098485329,1,0.907578098485329,63,0.930210570328659,63,0.884945626642,67,63,4,63,FALSE,62,FALSE,TRUE,64.724,65,1.53362316101447,61,67,6,0.907084230151755,0.907101150949558,0.905041604772365,0.907816572253215,0,0,0,1,2,63,67,61,67,6,variable,EXTENDED_TOP100_NOVEL,2,AGAP004699__SITE03,3,1,ROBUST,1,1,1,0,AGAP004699__SITE04;AGAP004699__SITE05,1,1,1,1,65,AGAP004699__SITE01;AGAP004699__SITE02;AGAP004699__SITE03,1,1,1,1,143,1,HIGHLY_ROBUST,1,8,48,15,UP
AGAP002171,2R,16835162,16837841,,,,FALSE,24,64,16,35,24,19,0.960261544708896,0.95649308809747,0.906922894743021,1,TRUE,1,208,161,138,138,23,0,138,0.916299559471366,0.0837004405286344,1,50,55,0.862745098039216,80,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.954689984101749,3,0.957146986558751,0.0160544950844691,0.939369851134557,0.970588235294118,3,0.997894544123032,0.607843137254902,0.906922894743021,1,0.906922894743021,64,0.928585693087492,64,0.88526009639855,66,64,2,64,FALSE,63,FALSE,TRUE,63.5395,63,4.41567535541532,52,78,26,0.908404586461477,0.910434962960972,0.886002241469427,0.915638026987565,0,0,0,1,-1,64,66,52,78,26,variable,EXTENDED_TOP100_NOVEL,2,AGAP002171__SITE01,1,0.989361918088131,ROBUST,0.991471215351812,0.978529761904762,0.999466950959488,0.0223214285714286,AGAP002171__SITE01;AGAP002171__SITE02,0.990362046908315,0.993603411513859,0.980666666666666,1,231,AGAP002171__SITE01;AGAP002171__SITE02;AGAP002171__SITE03,0.990362046908315,0.993603411513859,0.980666666666666,1,243,0.989811976057214,HIGHLY_ROBUST,1,79,49,15,UP
AGAP009515,3R,35054613,35076625,,,,FALSE,191,65,313,135,196,178,,0.999589971883786,0.906695934122324,0.5,TRUE,2,693,520,434,434,219,0,434,0.965819456617003,0.0341805433829974,1,50,60,0.991421568627451,6,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.735077323312618,3,0.762007997302115,0.0160902901386304,0.743532302355832,0.772944067061714,3,0.982149395825705,0.975490196078431,0.906695934122324,1,0.906695934122324,65,0.919382497735342,70,0.894009370509306,61,65,9,65,FALSE,64,FALSE,TRUE,58.84,57,12.3827729743086,35,86,51,0.912866887294748,0.917037023875178,0.870816471772274,0.943117382308478,0,0,0.262,1,-8,61,70,35,86,51,variable,EXTENDED_TOP100_NOVEL,2,AGAP009515__SITE04,4,1,ROBUST,1,1,1,0,AGAP009515__SITE04;AGAP009515__SITE05,1,1,1,1,66,AGAP009515__SITE02;AGAP009515__SITE03;AGAP009515__SITE04,1,1,1,1,108,1,HIGHLY_ROBUST,1,9,50,15,UP
AGAP029982,3R,34212912,34368787,,,,FALSE,197,66,319,141,201,178,,0.999004217432052,0.906380362488877,0.5,TRUE,3,513,344,185,185,159,0,185,0.952707856598017,0.0472921434019832,1,50,60,0.91421568627451,51,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.881847087729441,3,0.874981933805463,0.0373443230384351,0.83249024425495,0.902587079057667,3,0.981691688026364,0.754901960784314,0.906380362488877,1,0.906380362488877,66,0.922712078865826,67,0.890048646111928,63,66,4,66,FALSE,65,FALSE,TRUE,71.7925,64,18.6557353642517,46,118,72,0.895603543223087,0.908786779601176,0.819174841459827,0.932222247154291,0,0,0.0445,0.876,-2,63,67,46,118,72,variable,EXTENDED_TOP100_NOVEL,2,AGAP029982__SITE01,1,0.994192455381821,ROBUST,0.995735607675906,0.98837962962963,0.998400852878465,0.0125,AGAP029982__SITE02;AGAP029982__SITE03,1,1,1,1,76,AGAP029982__SITE01;AGAP029982__SITE02;AGAP029982__SITE03,1,1,1,1,362,0.996805850460002,HIGHLY_ROBUST,1,50,51,15,UP
AGAP009232,3R,29065935,29083474,,,,FALSE,83,67,148,77,84,71,0.836011782043468,0.996295103092784,0.906195244083219,1,TRUE,2,446,337,284,284,53,0,284,0.986682808716707,0.013317191283293,1,50,55,0.963970588235294,22,functional_region_reference_editable_multiplex_4plus,PENDING_TARGETED_AG1000G,FALSE,NOT_EVALUATED_IN_STEP05,1,observed_positive,TARGETED_CRISPR_VALIDATION_AND_RERANKING,0.768608180372886,3,0.763935058052705,0.0485274172370052,0.715638097991039,0.812689695042636,3,0.992402050530941,0.897058823529412,0.906195244083219,1,0.906195244083219,67,0.922152098941198,68,0.89023838922524,62,67,6,67,FALSE,66,FALSE,TRUE,71.657,67,19.4606965536997,48,107,59,0.894886904727821,0.904656004308685,0.83513006125333,0.927419409425031,0,0,0.052,0.873,0,62,68,48,107,59,variable,EXTENDED_TOP100_NOVEL,2,AGAP009232__SITE01,1,0.98573689473876,ROBUST,0.990938166311301,0.965628815628816,0.997334754797441,0.0223214285714286,AGAP009232__SITE01;AGAP009232__SITE04,1,1,1,1,228,AGAP009232__SITE01;AGAP009232__SITE02;AGAP009232__SITE04,1,1,1,1,228,0.992155292106318,HIGHLY_ROBUST,1,77,52,15,UP
